INDICAÇÃO,TÍTULO,AUTOR,EDITORA,QUANT,VALOR UNITÁRIO,VALOR TOTAL
FUNDAMENTAL I,A BOCA DO TAMANDUÁ,NANA LACERDA,CONHECIMENTO,1000,45,45000
FUNDAMENTAL I,A ORIGEM DO GUARANÁ,ROUXINOL DO RINARÉ,CONHECIMENTO,1000,50,50000
FUNDAMENTAL I,A REPARTIÇÃO DO MUNDO,ARLENE HOLANDA,CONHECIMENTO,1000,50,50000
FUNDAMENTAL I,O FOGO DE MINARÃ,EVARISTO GERALDO,CONHECIMENTO,1000,60,60000
FUNDAMENTAL I,UM FINAL QUASE FELIZ,ARLENE HOLANDA,CONHECIMENTO,1000,42,42000
FUNDAMENTAL I,A NOITE DOS PALHAÇOS MUDOS - HQ,LAERTE COUTINHO,CONRAD ,1000,10,10000
FUNDAMENTAL I,PRÉ O DRAMA DA ESCOLINHA - HQ,MAX ANDRADE,CONRAD ,1000,10,10000
FUNDAMENTAL I,A CANTINA DE DONA CALABRESA,LIANA LEÃO,CORTEZ,1000,52,52000
FUNDAMENTAL I,ABC E NUMERAIS - PRA BRINCAR E BOM DEMAIS,"BELINKY, TATIANA",CORTEZ,1000,52,52000
FUNDAMENTAL I,"AI, AI, ARIRANHA! ",WALTHER MOREIRA SANTOS,CORTEZ,1000,52,52000
FUNDAMENTAL I,ALGUEM VIU A BOLA ,JONAS RIBEIRO,CORTEZ,1000,46,46000
FUNDAMENTAL I,ÁRVORE,"PROTETI, JOAO",CORTEZ,1000,52,52000
FUNDAMENTAL I,CUTUCANDO A ONÇA COM A VARA CURTA ,FRANCISCO PIPIO,CORTEZ,1000,46,46000
FUNDAMENTAL I,DEZ HISTÓRIAS DE ONÇA,MARGA MOURA EGYPTO,CORTEZ,1000,63,63000
FUNDAMENTAL I,INSTRUÇÕES PARA CONSTRUIR UMA FLOR ,CHRISTINA DIAS,CORTEZ,1000,52,52000
FUNDAMENTAL I,MADIBA - O MENINO AFRICANO ,"BARBOSA, ROGERIO AND",CORTEZ,1000,52,52000
FUNDAMENTAL I,MINHA ALMA E MULHER - UMA HISTORIA DE AMOR,MARIA DA GLÓRIA CARDIA DE CASTRO,CORTEZ,1000,52,52000
FUNDAMENTAL I,O ELEFANTE E A BOLINHA DE SABÃO,MANUEL FILHO,CORTEZ,1000,52,52000
FUNDAMENTAL I,"VIVA EU, VIVA TU, VIVA O RABO DO TATU! ","GOMES, LENICE",CORTEZ,1000,52,52000
FUNDAMENTAL I,CHEGA DE BULLYING,EGIDIO TRAMBAIOLLI,CULTURA EDITORIAL,1000,48,48000
FUNDAMENTAL I,O CASAMENTO DE ZAZINHA,IRAY GALRÃO,CULTURA EDITORIAL,1000,30,30000
FUNDAMENTAL I,O QUE A GENTE FAZ? SE DIVIRTA E PINTA,MARCOS PEIXE,CULTURA EDITORIAL,1000,30,30000
FUNDAMENTAL I,O SUMIÇO DO MANECO,DANIELA DA HORA,CULTURA EDITORIAL,1000,20,20000
FUNDAMENTAL I,TERRA AZUL,DANIELA DA HORA,CULTURA EDITORIAL,1000,30,30000
FUNDAMENTAL I,BIA QUE TANTO LIA,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,41,41000
FUNDAMENTAL I,BOTO CINZA COR DE CHUVA,RAYMUNDO NETTO,DEMOCRITO ROCHA,1000,45,45000
FUNDAMENTAL I,CONTOS DE TRAVESSIA,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,60,60000
FUNDAMENTAL I,CORAÇÃO DE MOSAICO,MARILIA LOVATEL,DEMOCRITO ROCHA,1000,45,45000
FUNDAMENTAL I,MEU CADERNO DE BORDO,EFIGENIA ALVES,DEMOCRITO ROCHA,1000,54,54000
FUNDAMENTAL I,O MISTERIO DA PROFESSORA JULIETA,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,49,49000
FUNDAMENTAL I,RACHEL DE QUEIROZ - UMA ESCRITA NO TEMPO,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,62,62000
FUNDAMENTAL I,SOBRE OS FELIZES,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,44,44000
FUNDAMENTAL I,TESOURO DA FELICIDADE ,KLEVISSON VIANA,DEMOCRITO ROCHA,1000,40,40000
FUNDAMENTAL I,VENDE - SE UMA FAMILIA,SOCORRO ACIOLLI,DEMOCRITO ROCHA,1000,51,51000
FUNDAMENTAL I,A LIÇÃO DAS CORES,MINO CASTELO BRANCO,DIZ,1000,40,40000
FUNDAMENTAL I,O MENINO ILUMINADO,MINO CASTELO BRANCO,DIZ,1000,40,40000
FUNDAMENTAL I,O PÁSSARO ENCANTADO,FERNANDO PAIXÃO,DIZ,1000,50,50000
FUNDAMENTAL I,PELONTHE,MINO CASTELO BRANCO,DIZ,1000,62,62000
FUNDAMENTAL I,A FENIX E O TAPETE,EDITH NESBIT,EDITORA 34,1000,62,62000
FUNDAMENTAL I,A INFANCIA DE MILTON,HAYDE,EDITORA 34,1000,53,53000
FUNDAMENTAL I,AS FÉRIAS DE MILTON,HAYDE,EDITORA 34,1000,53,53000
FUNDAMENTAL I,MARTA E A BICICLETA,GERMANO ZULLO,EDITORA 34,1000,49,49000
FUNDAMENTAL I,MARTA E O POVO,GERMANO ZULLO,EDITORA 34,1000,49,49000
FUNDAMENTAL I,A BICICLETA VOADORA,JONAS RIBEIRO,ELEMENTAR,1000,55,55000
FUNDAMENTAL I,NINA ÁFRICA - CONTOS DE UMA ÁFRICA MENINA PARA NINAR GENTE DE TODAS AS IDADES,"LENICE GOMES, ARLENE HOLANDA, CLAYSON GOMES",ELEMENTAR,1000,61,61000
FUNDAMENTAL I,O NAVIO,IRIS BORGES,ELEMENTAR,1000,47,47000
FUNDAMENTAL I,TANGOLOMANGO DOS CONTOS DE FADAS,HOZANA COSTA ,ELEMENTAR,1000,57,57000
FUNDAMENTAL I,A LENDA DA IARA,EVARISTO GERALDO DA SILVA ,ENSINAMENTO,1000,46,46000
FUNDAMENTAL I,A LENDA DA VITÓRIA-RÉGIA (NOVA EDIÇÃO),GONÇALO FERREIRA DA SILVA,ENSINAMENTO,1000,50,50000
FUNDAMENTAL I,A SAGA DE UM NORDESTINO OU O AMOR DE RIBAMAR E ESMERALDA: CORDEL ILUSTRADO,PAIVA NEVES,ENSINAMENTO,1000,30,30000
FUNDAMENTAL I,CECILIA ,"SILVANA DE MENEZES, THEOGNIS FLORENTINO",ENSINAMENTO,1000,50,50000
FUNDAMENTAL I,COLEÇÃO PARA CRESCER 1 - UMA COISA DEPENDE DA OUTRA,SIMÃO DE MIRANDA,ENSINAMENTO,1000,40,40000
FUNDAMENTAL I,COLEÇÃO PARA CRESCER 2 - O OUTRO LADO DA COISA,SIMÃO DE MIRANDA ,ENSINAMENTO,1000,28,28000
FUNDAMENTAL I,COLEÇÃO PARA CRESCER 3 - TODO DIFERENTE É IGUAL ALGUMA COISA,SIMÃO DE MIRANDA ,ENSINAMENTO,1000,40,40000
FUNDAMENTAL I,MINHA CIDADE - CORDEL ILUSTRADO ,STELIO TOQUATO LIMA ,ENSINAMENTO,1000,32,32000
FUNDAMENTAL I,O OUTRO LADO DE CADA COISA,SIMÃO DE MIRANDA,ENSINAMENTO,1000,40,40000
FUNDAMENTAL I,O RIO SÃO FRANCISCO ÁGUAS PARA QUEM TEM SEDE!,MANOEL MONTEIRO,ENSINAMENTO,1000,32,32000
FUNDAMENTAL I,TODO DIFERENTE E IGUAL EM ALGUMA COISA ,SIMAO MIRANDA,ENSINAMENTO,1000,36,36000
FUNDAMENTAL I,A FESTA QUE O SACI FEZ,GUILHERME NOBRE,FORT EDITORA,1000,55,55000
FUNDAMENTAL I,BRANCA DE ALGODÃO E OS SETE CURUPIRAS,CARHE MENESES,FORT EDITORA,1000,65,65000
FUNDAMENTAL I,CALANGO KID,SALGADO MARANHÃO,FORT EDITORA,1000,60,60000
FUNDAMENTAL I,CIRANDA DAS LETRAS,MÁRCIA MONTENEGRO,FORT EDITORA,1000,60,60000
FUNDAMENTAL I,CURUMIM E O SEGREDO DE HUTUKARA,MARCIA MONTENEGRO,FORT EDITORA,1000,50,50000
FUNDAMENTAL I,O DIA DO BACURÉ,MARCIO DEL PICCHIA,FORT EDITORA,1000,70,70000
FUNDAMENTAL I,PITOCO,MARCIA MONTENEGRO,FORT EDITORA,1000,50,50000
FUNDAMENTAL I,TODA GENTE É DIFERENTE,IANA MAMEDE,FORT EDITORA,1000,45,45000
FUNDAMENTAL I,UMA GRANDE LIÇÃO,ANA THAIS FEITOSA,FORT EDITORA,1000,60,60000
FUNDAMENTAL I,LUCIANA,GRACILIANO RAMOS,GALERA,1000,50,50000
FUNDAMENTAL I,O ESTRIBO DE PRATA ,GRACILIANO RAMOS,GALERA,1000,55,55000
FUNDAMENTAL I,REVIRAVENTO,GRACILIANO RAMOS,GALERA,1000,50,50000
FUNDAMENTAL I,A FAZENDA E A VIDA NO CAMPO, FRANCISCO ARREDONDO,GIRASSOL,1000,40,40000
FUNDAMENTAL I,O GRANDE LIVRO DAS FÁBULAS,JUAN JOSÉ FAMILIAR,GIRASSOL,1000,40,40000
FUNDAMENTAL I,TM - CONTOS DA CAROCHINHA,MAURICIO DE SOUSA,GIRASSOL,1000,85,85000
FUNDAMENTAL I,"TM - CONTOS DE ANDERSEN, GRIMM E PERRAULT",MAURICIO DE SOUSA,GIRASSOL,1000,85,85000
FUNDAMENTAL I,TM - FABULAS INESQUECIVEIS,MAURICIO DE SOUSA,GIRASSOL,1000,85,85000
FUNDAMENTAL I,TM - GRANDES CLASSICOS - CINDERELA,MAURICIO DE SOUSA,GIRASSOL,1000,65,65000
FUNDAMENTAL I,TM - GRANDES CLASSICOS - O MAGICO DE OZ,MAURICIO DE SOUSA,GIRASSOL,1000,65,65000
FUNDAMENTAL I,TM - GRANDES CLASSICOS - PINOQUIO,MAURICIO DE SOUSA,GIRASSOL,1000,65,65000
FUNDAMENTAL I,TUMA DA MÔNICA O GRANDE LIVRO DO CORPO HUMANO,MAURICIO DE SOUSA,GIRASSOL,1000,70,70000
FUNDAMENTAL I,TUMA DA MÔNICA: LENDA PARA CRIANÇAS,MAURICIO DE SOUSA,GIRASSOL,1000,45,45000
FUNDAMENTAL I,TURMA DA MÔNICA: MEU PRIMEIRO LIVRO DE FILHOTES,"MAURICIO , MONICA FLEISCHER",GIRASSOL,1000,40,40000
FUNDAMENTAL I,TURMA DA MÔNICA: MEU PRIMEIRO LIVRO SOBRE O PLANETA TERRA,MAURICIO DE SOUSA,GIRASSOL,1000,40,40000
FUNDAMENTAL I,A PRINCESA DE BAMBULUÁ,LUIS DA CAMARA CASCUDO,GLOBAL,1000,59,59000
FUNDAMENTAL I,ÁGUA MÃE,JOSE LINS DO REGO,GLOBAL,1000,75,75000
FUNDAMENTAL I,"ANDORINHA, ANDORINHA",MANUEL BANDEIRA,GLOBAL,1000,109,109000
FUNDAMENTAL I,AS FÉRIAS DE MIGUEL E PEDRO,RUTH ROCHA,GLOBAL,1000,55,55000
FUNDAMENTAL I,BERIMBAU E OUTROS POEMAS,MANUEL BANDEIRA,GLOBAL,1000,65,65000
FUNDAMENTAL I,CASA GRANDE E SENZALA EM QUADRINHOS,GILBERTO FREYRE,GLOBAL,1000,65,65000
FUNDAMENTAL I,CONTOS DE ANIMAIS,LUIS DA CAMARA CASCUDO,GLOBAL,1000,65,65000
FUNDAMENTAL I,CONTOS DO BAOBA - 4 CONTOS DA AFRICA OCIDENTAL,MATÉ,GLOBAL,1000,50,50000
FUNDAMENTAL I,DOIDINHO,JOSE LINS DO REGO,GLOBAL,1000,65,65000
FUNDAMENTAL I,ESTRELA DA MANHÃ,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,ESTRELA DA TARDE,MANUEL BANDEIRA,GLOBAL,1000,62,62000
FUNDAMENTAL I,FACÉCIAS,LUIS DA CAMARA CASCUDO,GLOBAL,1000,65,65000
FUNDAMENTAL I,FLAUTA DE PAPEL ,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,LENDAS BRASILEIRAS PARA JOVENS,LUIS DA CAMARA CASCUDO,GLOBAL,1000,65,65000
FUNDAMENTAL I,LIBERTINAGEM,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,LIRA DOS CINQUENTA ANOS,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,MARIA GOMES,LUIS DA CAMARA CASCUDO,GLOBAL,1000,59,59000
FUNDAMENTAL I,NA RUA DO SABÃO,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,O MARIDO DA MÃE D’AGUA E A PRINCESA E O GIGANTE,LUIS DA CAMARA CASCUDO,GLOBAL,1000,59,59000
FUNDAMENTAL I,O PAPAGAIO REAL ,LUIS DA CAMARA CASCUDO,GLOBAL,1000,59,59000
FUNDAMENTAL I,PRA BRINCAR,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,TREM DE FERRO,MANUEL BANDEIRA,GLOBAL,1000,59,59000
FUNDAMENTAL I,VOCÊ LEMBRA PAI?,DANIEL MUNDURUKU,GLOBAL,1000,55,55000
FUNDAMENTAL I,A ABELINHA QUE NÃO SABIA FAZER MEL,LU CHAMUSCA,IMEPH,1000,60,60000
FUNDAMENTAL I,A CIDADE DOS CARROS,MARCELO MÁRIO DE MELO,IMEPH,1000,45,45000
FUNDAMENTAL I,A GATA BORRALHEIRA,ANA THAIS FEITOSA,IMEPH,1000,50,50000
FUNDAMENTAL I,A LUA REFLETIU LENDAS NO BRASIL: VOLUME 2,"CRISTINA COLLARES, JOÃO COLLARES",IMEPH,1000,67,67000
FUNDAMENTAL I,A MENINA QUE DESCOBRIU O FORAM FELIZES PARA SEMPRE,SANY RIOS,IMEPH,1000,62,62000
FUNDAMENTAL I,A PASSAGEM SECRETA,SUSANA MORAIS,IMEPH,1000,40,40000
FUNDAMENTAL I,A PRINCESA JABURU E O SAPO CURURU,ANTÔNIO GUINHO,IMEPH,1000,65,65000
FUNDAMENTAL I,A SEMANA TEM SETE SONHOS,SALIZETE SOARES,IMEPH,1000,38,38000
FUNDAMENTAL I,A SEREIA ENCANTADA,ANA THAIS FEITOSA,IMEPH,1000,55,55000
FUNDAMENTAL I,A TURMA DO XAXADO: VOLUME 1 E 2,ANTONIO CEDRAZ,IMEPH,1000,75,75000
FUNDAMENTAL I,A VIAGEM DE MARINO,PAULO ANDRÉ VIANA,IMEPH,1000,45,45000
FUNDAMENTAL I,ABC DA MENINADA,CRISPINIANO NETO,IMEPH,1000,65,65000
FUNDAMENTAL I,ARIANO SUASSUNA,LUCÍLIA GARCEZ,IMEPH,1000,45,45000
FUNDAMENTAL I,AS LONGAS COLHERES,SELMA GINEZ,IMEPH,1000,46,46000
FUNDAMENTAL I,BÊ-A-BÁ DO BAOBÁ,ERNANDO ALVES DE CARVALHO,IMEPH,1000,38,38000
FUNDAMENTAL I,CANTOS DO MUNDO,CARMINHA GAMARANO,IMEPH,1000,40,40000
FUNDAMENTAL I,CAROLINA TROVÃO: SEU COLAR DE CORAIS E O RAIOZINHO DE SOL,VICÊNCIA JAGUARIBE,IMEPH,1000,40,40000
FUNDAMENTAL I,CRISTELA: A GALINHA DA CRISTA TORTA,"BETO CAFÉ, SILVIO BATISTA",IMEPH,1000,75,75000
FUNDAMENTAL I,DE REPENTE... ADIVINHA?,"ANA FABIOLA, LUIZ MARCELO",IMEPH,1000,40,40000
FUNDAMENTAL I,LÁPIS MÁGICO,CAMILLA INOJOSA,IMEPH,1000,45,45000
FUNDAMENTAL I,LEITURA ENCANTADA: GÊNEROS TEXTUAIS,OBRA COLETIVA,IMEPH,1000,160,160000
FUNDAMENTAL I,O ANIVERSARIANTE,JULIANA BARROSO TAVARES PARENTE,IMEPH,1000,40,40000
FUNDAMENTAL I,O AUTO DO BOI ENCANTADO,JOÃO GOMES DE SÁ,IMEPH,1000,50,50000
FUNDAMENTAL I,O COELHINHO ESQUISITO DESCOBRIU QUE É BONITO,LU CHAMUSCA,IMEPH,1000,45,45000
FUNDAMENTAL I,O ELEFANTE MÁGICO,MARCELO MÁRIO DE MELO,IMEPH,1000,40,40000
FUNDAMENTAL I,O ENCONTRO DO MÁGICO COM A BORBOLETA,MARISOL GINEZ ALBANO,IMEPH,1000,45,45000
FUNDAMENTAL I,O ESPÍRITO DAS CORES,MAVIAEL MELO,IMEPH,1000,55,55000
FUNDAMENTAL I,O LIVRO BORBOLETA,LAILSON DE HOLANDA CAVALCANTI,IMEPH,1000,70,70000
FUNDAMENTAL I,O LIVRO-PASSARINHO,EUGÊNIO LEANDRO,IMEPH,1000,38,38000
FUNDAMENTAL I,O MENINO QUE SONHAVA PASSARINHO,MACIEL MELO,IMEPH,1000,50,50000
FUNDAMENTAL I,O SEGREDO DAS SAPATILHAS DOURADAS,MARIJÔSE ALBUQUERQUE COSTA,IMEPH,1000,65,65000
FUNDAMENTAL I,ONDE NASCE A POESIA,EDNALDO VIEIRA DO NASCIMENTO,IMEPH,1000,42,42000
FUNDAMENTAL I,PEDRO PEREIRA PINTOR PORTUGUÊS,LENICE GOMES,IMEPH,1000,40,40000
FUNDAMENTAL I,PORQUE O GALO NÃO PODE VOLTAR AO PARAÍSO,SELMA GINEZ,IMEPH,1000,45,45000
FUNDAMENTAL I,RODA MUNDO,WALTER LARA,IMEPH,1000,50,50000
FUNDAMENTAL I,SÓ O SABIÁ SABIA,LENICE GOMES,IMEPH,1000,40,40000
FUNDAMENTAL I,SONHOS DE MEL,"BRUNO MONTEIRO, NANA LACERDA",IMEPH,1000,70,70000
FUNDAMENTAL I,UM CIRCO ASSIM EU QUERO PRA MIM,MARIJÔSE ALBUQUERQUE COSTA,IMEPH,1000,60,60000
FUNDAMENTAL I,UM COLO PARA AIAZINHA,SALIZETE SOARES,IMEPH,1000,50,50000
FUNDAMENTAL I,UMA ESCADA PARA O CÉU,POLLYABA GAMA E TALITA NOZOMI,IMEPH,1000,82,82000
FUNDAMENTAL I,UMA HISTÓRIA DIFERENTE,ARLENE HOLANDA,IMEPH,1000,42,42000
FUNDAMENTAL I,A LEOA QUE NÃO RIA AS SEXTAS-FEIRAS,DANIELLE LOURENÇO,INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,A MÃE DA MENINA E A MENINA DA MÃE,FLAVIO DE SOUZA,INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,DETETIVE OURIÇO,RODRIGO BRUNO,INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,"GRILHERME, O SONHADOR",LUIZ MADRID,INTELIGENIOS,1000,65,65000
FUNDAMENTAL I,JANELA ,BETINA LIMANELLO,INTELIGENIOS,1000,72,72000
FUNDAMENTAL I,LILA E BETH,MARILIA LAMAS,INTELIGENIOS,1000,75,75000
FUNDAMENTAL I,MAE QUERO SER CIENTISTA,THOMAZ EDSON VELOSO,INTELIGENIOS,1000,72,72000
FUNDAMENTAL I,MUNDAREU,JOREL KULIK,INTELIGENIOS,1000,72,72000
FUNDAMENTAL I,"NO DIA EM QUE NASCI, TIO CELESTINO ME CONTOU QUE CRIAVA GALINHAS","ANDERSON NOVELLO, ",INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,OS ADORAVEIS BILHETINHOS DA PROFESSORA ADA,"ANDERSON NOVELLO, ",INTELIGENIOS,1000,70,70000
FUNDAMENTAL I,PALHOCA O PALHACO ESPANTALHO DE PALHA,REGINA MARQUES,INTELIGENIOS,1000,72,72000
FUNDAMENTAL I,TEMPOS DE ENGRENAGEM,THALYNNI LAVOR,INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,TRAVESSEIRO DE VENTO,NORMA CHIE ,INTELIGENIOS,1000,65,65000
FUNDAMENTAL I,ZUG E GUZ E GUZ E ZUG,ANDRE CURVELLO,INTELIGENIOS,1000,50,50000
FUNDAMENTAL I,CAFUTE E PENA DE PRATA,RACHEL DE QUEIROZ,JOSE OLYMPIO,1000,55,55000
FUNDAMENTAL I,O QUINZE,RACHEL DE QUEIROZ,JOSE OLYMPIO,1000,55,55000
FUNDAMENTAL I,ANINHAÇÃO,LUIZ ANTONIO AGUIAR,LÊ,1000,59,59000
FUNDAMENTAL I,O MENINO QUE INVENTOU O SERTÃO,ALEXANDRE AZEVEDO,LÊ,1000,59,59000
FUNDAMENTAL I,CONFUSÃO NA FAZENDA,FLÁVIO COLOMBINI,LUNIK,1000,25,25000
FUNDAMENTAL I,SOFIA,MAYANA NEIVA,LUNIK,1000,53,53000
FUNDAMENTAL I,A PLANTA CARNÍVORA DO LÉO,CLAUDIA SOUZA,MUNDO LEITURA,1000,51,51000
FUNDAMENTAL I,O MEU CORAÇÃO ESTÁ SEMPRE EM VIAGEM,DANIELA PALUMBO,MUNDO LEITURA,1000,55,55000
FUNDAMENTAL I,O REIZINHO E O ESPELHO,CLAUDIA LINS,MUNDO LEITURA,1000,40,40000
FUNDAMENTAL I,O TAMBOR ENCANTADO UMA HISTÓRIA DE AFETOS E REENCONTROS,CLAUDIA LINS,MUNDO LEITURA,1000,55,55000
FUNDAMENTAL I,A PENSÃO DE DONA BERTA E OUTRAS HISTÓRIAS PARA JOVENS,ARIANO SUASSUNA,NOVA FRONTEIRA,1000,55,55000
FUNDAMENTAL I,O AUTO DA COMPADECIDA,ARIANO SUASSUNA,NOVA FRONTEIRA,1000,55,55000
FUNDAMENTAL I,CONTOS E CRÔNICAS PARA LER NA ESCOLA,JOÃO UBALDO RIBEIRO,OBJETIVA,1000,65,65000
FUNDAMENTAL I,VIDA E PAIXÃO PANDONAR O CRUEL,JOÃO UBALDO RIBEIRO,OBJETIVA,1000,60,60000
FUNDAMENTAL I,COZINHEIRO ATRAPALHADO,SILVIO COSTA,PAULINAS,1000,40,40000
FUNDAMENTAL I,GOSTO DE POESIA ,CINTIA BARRETO,PAULINAS,1000,41,41000
FUNDAMENTAL I,HISTORIAS SOPRADAS VENTO,FABIO MONTEIRO,PAULINAS,1000,56,56000
FUNDAMENTAL I,CONTO DE ESCOLA EM QUADRINHOS,SILVINO,PEIROPOLIS,1000,72,72000
FUNDAMENTAL I,DE RODA EM RODA - BRINCANDO E CANTANDO O BRASIL,TECA ALENCAR,PEIROPOLIS,1000,96,96000
FUNDAMENTAL I,CARMEN: A GRANDE PEQUENA NOTÁVEL,"SEIXAS, HELOISA; ROMEU, JULIA",PEQUENA ZAHAR,1000,55,55000
FUNDAMENTAL I,ESTE É O LOBO,ALEXANDRE RAMPAZO,PEQUENA ZAHAR,1000,60,60000
FUNDAMENTAL I,EU QUERO UM CACHORRO,JON AGEE,PEQUENA ZAHAR,1000,53,53000
FUNDAMENTAL I,NA FLORESTA,ANTHONY BROWNIE,PEQUENA ZAHAR,1000,58,58000
FUNDAMENTAL I,NÃO DERRAME O LEITE!,"CORR, CHRISTOPHER; DAVIES, STEPHEN",PEQUENA ZAHAR,1000,55,55000
FUNDAMENTAL I,NINA,TRACI N. TODD,PEQUENA ZAHAR,1000,53,53000
FUNDAMENTAL I,O PROTESTO,EDUARDA LIMA,PEQUENA ZAHAR,1000,48,48000
FUNDAMENTAL I,O TÚNEL,ANTHONY BROWNIE,PEQUENA ZAHAR,1000,58,58000
FUNDAMENTAL I,SELVAGEM,EMILY HUGHES,PEQUENA ZAHAR,1000,58,58000
FUNDAMENTAL I,LEOZINHO O DETETIVE EM O CASO MISTERIOSO,FERNANDA DE OLIVEIRA,QU4TRO,1000,45,45000
FUNDAMENTAL I,O CANTO DO MENINO VIAJANTE,FERNANDA DE OLIVEIRA,QU4TRO,1000,50,50000
FUNDAMENTAL I,O DIA EM QUE PERDI O MEU CELULAR,CARLOS COLONA,QU4TRO,1000,50,50000
FUNDAMENTAL I,A TERRA DOS MENINOS PELADOS,GRACILIANO RAMOS,RECORD,1000,55,55000
FUNDAMENTAL I,VIDAS SECAS,GRACILIANO RAMOS,RECORD,1000,55,55000
FUNDAMENTAL I,A VOZ DA VIDA,REGINE RAYMOND,ROVELLE,1000,60,60000
FUNDAMENTAL I,DUDA CATA TUDO,SHEILA KAPLAN,ROVELLE,1000,55,55000
FUNDAMENTAL I,MARIA PINGO DAGUA,FATIMA BORGHOFF,ROVELLE,1000,53,53000
FUNDAMENTAL I,O REI QUE NASCEU QUADRADO,MARÍLIA OLIVEIRA,SAÍRA,1000,47,47000
FUNDAMENTAL I,ROBÔ NÃO SOLTA PUM,ANDRÉ ABUJAMRA,SAÍRA,1000,40,40000
FUNDAMENTAL I,A DAMA DE BRANCO,GRAZIELA DOMINI; EDSOLEDA SANTOS,SOLISLUNA,1000,35,35000
FUNDAMENTAL I,A INCRÍVEL SERENA CONTRA O TEMÍVEL ASPIRALDO,NATÁLIA PAIVA,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,A LAGARTA QUE SONHAVA VOAR,SÉRGIO PEREZ,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,A UNIÃO FAZ A COLCHA,ENÉAS GUERRA; ANTONIO MIRANDA,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,"ERNESTO, O LEÃO FAMINTO",GUSTI LOLA CASAS,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,MARGARIDA BEM-ME-QUER,DÉBORA KNITTEL,SOLISLUNA,1000,55,55000
FUNDAMENTAL I,MARTIN BARULIM - OS SONS DO BEBÊ,NATÁLIA PAIVA,SOLISLUNA,1000,50,50000
FUNDAMENTAL I,O GOSTO DO MORANGO,NATHALIE GUERREIRO,SOLISLUNA,1000,55,55000
FUNDAMENTAL I,O IALORIXÁ E O PAJÉ,MÃE STELLA DE OXÓSSI,SOLISLUNA,1000,65,65000
FUNDAMENTAL I,QUANDO SOMOS UM SÓ,ALESSANDRO MARIMPIETRI,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,QUE BICHO DOIDO!,ENÉAS GUERRA,SOLISLUNA,1000,40,40000
FUNDAMENTAL I,SAÍRA SETE CORES,DÉBORA KNITTEL,SOLISLUNA,1000,55,55000
FUNDAMENTAL I,TECELAGEM,GOYA LOPES,SOLISLUNA,1000,60,60000
FUNDAMENTAL I,GIGANTE DO CORAÇÃO AZUL,ANA CAROLINA LEMOS,SUINARA,1000,50,50000
FUNDAMENTAL I,O DIARIO DE EVELYN - UM NOVO NORMAL,LUANA CARDIM,SUINARA,1000,58,58000
FUNDAMENTAL I,O POMAR DAS MAÇAS DOURADAS,SERGIO MERLI,SUINARA,1000,51,51000
FUNDAMENTAL I,AS AVENTURAS DE LULUCA NA PARAÍBA ENCANTADA,CLOTILDE TAVARES,TIMBÚ,1000,55,55000
FUNDAMENTAL I,AS RÃS CANTAVAM COMO PASSARINHO,ANA CLAÚDIA TRIGUEIRO,TIMBÚ,1000,50,50000
FUNDAMENTAL I,DANTE O ELEFANTE,LOUISE FERNANDES,TIMBÚ,1000,55,55000
FUNDAMENTAL I,FLORIANÓPOLIS: PARA CONHECER E AMAR,CRISTINA SANTOS,TIMBÚ,1000,55,55000
FUNDAMENTAL I,JULINHA E OS SEGREDOS DO CEARÁ,YANE CORDEIRO,TIMBÚ,1000,55,55000
FUNDAMENTAL I,MEU RECIFE MINHA CIDADE,IGO MARIANO,TIMBÚ,1000,55,55000
FUNDAMENTAL I,"NATAL, COMO EU TE AMO",ANDREIA REGINA MENDES,TIMBÚ,1000,55,55000
FUNDAMENTAL I,O ANEL DE GIGES,FABIO BRAZZA ,TIMBÚ,1000,43,43000
FUNDAMENTAL I,O CIRCO,MANOEL CAVALCANTE,TIMBÚ,1000,45,45000
FUNDAMENTAL I,O FANTÁSTICO MUNDO DO SAL,ROGERIOTAYGRA,TIMBÚ,1000,55,55000
FUNDAMENTAL I,O MENINO LIVRO,MANOEL CAVALCANTE,TIMBÚ,1000,45,45000
